meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
80,Puyo Puyo Tetris 2,Switch,"Dec 8, 2020",8.2,/game/switch/puyo-puyo-tetris-2,E10+,['Sega'],"['Puzzle', 'Matching']"
80,Puyo Puyo Tetris 2,PS4,"Dec 8, 2020",6.6,/game/playstation-4/puyo-puyo-tetris-2,E10+,['Sega'],"['Puzzle', 'Matching']"
,Puyo Puyo Tetris 2,XONE,"Dec 8, 2020",7.6,/game/xbox-one/puyo-puyo-tetris-2,E10+,['Sega'],"['Puzzle', 'Matching']"
,Total War: WARHAMMER II - The Twisted & The Twilight,PC,"Dec 3, 2020",,/game/pc/total-war-warhammer-ii---the-twisted-the-twilight,,['Creative Assembly'],"['Strategy', 'Real-Time', 'Tactics']"
,Football Manager 2021,XONE,"Nov 30, 2020",7.3,/game/xbox-one/football-manager-2021,,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
85,Football Manager 2021,PC,"Nov 24, 2020",6.5,/game/pc/football-manager-2021,E,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
,Football Manager 2021 Touch,PC,"Nov 24, 2020",,/game/pc/football-manager-2021-touch,,['Sports Interactive'],"['Action', 'Sports', 'General', 'Team', 'Soccer', 'Management']"
,Football Manager 2021 Mobile,iOS,"Nov 23, 2020",,/game/ios/football-manager-2021-mobile,,['Sega'],"['Sports', 'Team', 'Soccer', 'Management']"
84,Yakuza: Like a Dragon,PS4,"Nov 10, 2020",8.1,/game/playstation-4/yakuza-like-a-dragon,M,['Ryu ga Gotoku Studios'],"['Role-Playing', 'Japanese-Style']"
83,Yakuza: Like a Dragon,PC,"Nov 10, 2020",7.9,/game/pc/yakuza-like-a-dragon,M,['Ryu ga Gotoku Studios'],"['Role-Playing', 'Japanese-Style']"
89,Yakuza: Like a Dragon,XONE,"Nov 10, 2020",8.5,/game/xbox-one/yakuza-like-a-dragon,M,['Sega'],"['Role-Playing', 'Japanese-Style']"
,Sonic Forces / Super Monkey Ball: Banana Blitz HD Double Pack,Switch,"Oct 27, 2020",,/game/switch/sonic-forces-super-monkey-ball-banana-blitz-hd-double-pack,,"['Sega', ' Raiser Games']","['Miscellaneous', 'Compilation']"
,Sonic Mania / Team Sonic Racing Double Pack,Switch,"Oct 27, 2020",,/game/switch/sonic-mania-team-sonic-racing-double-pack,E,"['Sega', ' Raiser Games']","['Miscellaneous', 'Compilation']"
,Two Point Hospital: Culture Shock,PC,"Oct 20, 2020",,/game/pc/two-point-hospital-culture-shock,E10+,['Two Point Studios'],"['Strategy', 'Management', 'Business / Tycoon']"
,Golden Axed,PC,"Oct 18, 2020",,/game/pc/golden-axed,,['The Eccentric Ape'],"['Action', ""Beat-'Em-Up"", '2D']"
,Streets Of Kamurocho,PC,"Oct 17, 2020",,/game/pc/streets-of-kamurocho,,['Empty Clip Studios'],"['Action', ""Beat-'Em-Up"", '2D']"
,Endless Zone,PC,"Oct 16, 2020",8.5,/game/pc/endless-zone,,['The Eccentric Ape'],"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']"
,Armor of Heroes,PC,"Oct 15, 2020",,/game/pc/armor-of-heroes,,['The Eccentric Ape'],"['Action', 'General', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']"
,Panzer Dragoon,PS4,"Sep 28, 2020",6.3,/game/playstation-4/panzer-dragoon,T,"['Forever Entertainment', ' MegaPixel Studio']","['Action', 'Shooter', 'Rail']"
,Sega Ages: Herzog Zwei,Switch,"Sep 24, 2020",,/game/switch/sega-ages-herzog-zwei,,"['M2', ' TechnoSoft']","['Strategy', 'Real-Time', 'General']"
,Idola Phantasy Star Saga,iOS,"Sep 17, 2020",,/game/ios/idola-phantasy-star-saga,,['Sega'],"['Role-Playing', 'Action RPG']"
80,Total War: Three Kingdoms - The Furious Wild,PC,"Sep 3, 2020",7.7,/game/pc/total-war-three-kingdoms---the-furious-wild,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
75,A Total War Saga: TROY,PC,"Aug 13, 2020",6.1,/game/pc/a-total-war-saga-troy,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
88,Yakuza Kiwami 2,XONE,"Jul 29, 2020",8.3,/game/xbox-one/yakuza-kiwami-2,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Open-World']"
,Hatsune Miku: Project Diva Future Tone - Mega Mix Encore 2,PS4,"Jul 14, 2020",,/game/playstation-4/hatsune-miku-project-diva-future-tone---mega-mix-encore-2,T,['Sega'],"['Action', 'Rhythm', 'Music']"
87,Persona 4 Golden,PC,"Jun 13, 2020",8.9,/game/pc/persona-4-golden,M,['Atlus'],"['Role-Playing', 'Japanese-Style']"
80,Sega Ages: Thunder Force AC,Switch,"May 28, 2020",,/game/switch/sega-ages-thunder-force-ac,E,"['M2', ' TechnoSoft']","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']"
,Phantasy Star Online 2,PC,"May 27, 2020",5.1,/game/pc/phantasy-star-online-2,M,['Sega'],"['Role-Playing', 'Massively Multiplayer Online', 'Massively Multiplayer', 'Sci-Fi', 'Sci-Fi']"
,Total War: WARHAMMER II - The Warden & The Paunch,PC,"May 21, 2020",,/game/pc/total-war-warhammer-ii---the-warden-the-paunch,,['Creative Assembly'],"['Strategy', 'Real-Time', 'Tactics']"
79,Hatsune Miku: Project Diva MegaMix,Switch,"May 15, 2020",8.6,/game/switch/hatsune-miku-project-diva-megamix,T,['Sega AM2'],"['Action', 'Rhythm', 'Music']"
,Sonic at the Olympic Games,iOS,"May 7, 2020",,/game/ios/sonic-at-the-olympic-games,,['Sega'],"['Sports', 'Individual', 'Athletics']"
,Sonic at the Olympic Games,iOS,"May 7, 2020",6.5,/game/ios/sonic-at-the-olympic-games,,['Sega'],"['Sports', 'Individual', 'Athletics']"
74,Sega Ages: G-LOC Air Battle,Switch,"Apr 30, 2020",7.4,/game/switch/sega-ages-g-loc-air-battle,E10+,"['M2', ' Sanritsu']","['Simulation', 'Flight', 'Combat']"
73,Sakura Wars,PS4,"Apr 28, 2020",7.7,/game/playstation-4/sakura-wars,T,['Sega'],"['Strategy', 'Turn-Based', 'Tactics', 'Action', ""Beat-'Em-Up"", '3D']"
81,Yakuza Kiwami,XONE,"Apr 22, 2020",8.0,/game/xbox-one/yakuza-kiwami,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Open-World']"
63,Panzer Dragoon,Switch,"Mar 26, 2020",7.5,/game/switch/panzer-dragoon,T,"['Forever Entertainment', ' MegaPixel Studio']","['Action', 'Shooter', 'Rail']"
,Two Point Hospital: Off the Grid,PC,"Mar 25, 2020",,/game/pc/two-point-hospital-off-the-grid,,['Two Point Studios'],"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']"
80,Total War: Three Kingdoms - A World Betrayed,PC,"Mar 19, 2020",6.5,/game/pc/total-war-three-kingdoms---a-world-betrayed,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
,Phantasy Star Online 2,XONE,"Mar 17, 2020",8.2,/game/xbox-one/phantasy-star-online-2,,['Sega'],"['Role-Playing', 'Massively Multiplayer']"
90,Yakuza 0,XONE,"Feb 26, 2020",8.2,/game/xbox-one/yakuza-0,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Open-World']"
82,Two Point Hospital,PS4,"Feb 25, 2020",7.3,/game/playstation-4/two-point-hospital,E10+,['Two Point Studios'],"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']"
84,Two Point Hospital,XONE,"Feb 25, 2020",6.7,/game/xbox-one/two-point-hospital,E10+,['Two Point Studios'],"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']"
85,Two Point Hospital,Switch,"Feb 25, 2020",8.2,/game/switch/two-point-hospital,E10+,['Two Point Studios'],"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']"
83,Sega Ages: Sonic the Hedgehog 2,Switch,"Feb 20, 2020",7.9,/game/switch/sega-ages-sonic-the-hedgehog-2,E,"['Sonic Team', ' M2']","['Action', 'Platformer', '2D']"
79,Sega Ages: Puyo Puyo 2,Switch,"Feb 20, 2020",7.8,/game/switch/sega-ages-puyo-puyo-2,E,"['M2', ' Compile']","['Puzzle', 'Matching']"
85,Bayonetta & Vanquish,PS4,"Feb 18, 2020",9.5,/game/playstation-4/bayonetta-vanquish,M,['PlatinumGames'],"['Miscellaneous', 'Compilation']"
83,Bayonetta & Vanquish,XONE,"Feb 18, 2020",9.5,/game/xbox-one/bayonetta-vanquish,M,['PlatinumGames'],"['Miscellaneous', 'Compilation']"
81,Bayonetta,PS4,"Feb 18, 2020",7.4,/game/playstation-4/bayonetta,M,['PlatinumGames'],"['Action Adventure', 'Linear']"
77,Vanquish,PS4,"Feb 18, 2020",9.6,/game/playstation-4/vanquish,M,['PlatinumGames'],"['Action', 'Shooter', 'Third-Person', 'Arcade']"
,Bayonetta,XONE,"Feb 18, 2020",5.1,/game/xbox-one/bayonetta,M,['Sega'],"['Action Adventure', 'Linear']"
,Vanquish,XONE,"Feb 18, 2020",9.5,/game/xbox-one/vanquish,M,['Sega'],"['Action', 'Shooter', 'Third-Person', 'Arcade']"
77,Yakuza 3 Remastered,PS4,"Feb 11, 2020",7.4,/game/playstation-4/yakuza-3-remastered,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Open-World']"
82,Yakuza 5 Remastered,PS4,"Feb 11, 2020",7.9,/game/playstation-4/yakuza-5-remastered,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Open-World']"
78,Sega Ages: Shinobi,Switch,"Jan 23, 2020",8.5,/game/switch/sega-ages-shinobi,E10+,"['Sega', ' M2']","['Action', 'Platformer', '2D']"
84,Sega Ages: Fantasy Zone,Switch,"Jan 23, 2020",8.2,/game/switch/sega-ages-fantasy-zone,E,"['M2', ' Rutubo Games']","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']"
80,Total War: Three Kingdoms - Mandate of Heaven,PC,"Jan 16, 2020",7.0,/game/pc/total-war-three-kingdoms---mandate-of-heaven,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
,Super Monkey Ball: Banana Blitz HD,PC,"Dec 10, 2019",4.0,/game/pc/super-monkey-ball-banana-blitz-hd,E10+,"['Sega', ' Ryu ga Gotoku Studios']","['Miscellaneous', 'Party / Minigame']"
,Total War: WARHAMMER II - The Shadow & The Blade,PC,"Dec 10, 2019",,/game/pc/total-war-warhammer-ii---the-shadow-the-blade,,['Creative Assembly'],"['Strategy', 'Real-Time', 'Tactics']"
71,Football Manager 2020 Touch,Switch,"Dec 10, 2019",8.2,/game/switch/football-manager-2020-touch,E,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
83,Alien: Isolation,Switch,"Dec 5, 2019",8.6,/game/switch/alien-isolation,M,"['Creative Assembly', ' Feral Interactive']","['Action Adventure', 'Survival']"
,Football Manager 2020 Touch,PC,"Nov 19, 2019",,/game/pc/football-manager-2020-touch,,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
,Football Manager 2020 Mobile,iOS,"Nov 19, 2019",,/game/ios/football-manager-2020-mobile,,['Sega'],"['Sports', 'Team', 'Soccer', 'Management']"
84,Football Manager 2020,PC,"Nov 18, 2019",6.2,/game/pc/football-manager-2020,E,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
,Valkyria Chronicles 4: Complete Edition,PC,"Nov 6, 2019",,/game/pc/valkyria-chronicles-4-complete-edition,T,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
69,Mario & Sonic at the Olympic Games Tokyo 2020,Switch,"Nov 5, 2019",6.9,/game/switch/mario-sonic-at-the-olympic-games-tokyo-2020,E10+,['Sega'],"['Sports', 'Individual', 'Athletics']"
63,Super Monkey Ball: Banana Blitz HD,Switch,"Oct 29, 2019",5.0,/game/switch/super-monkey-ball-banana-blitz-hd,E10+,"['Sega', ' Ryu ga Gotoku Studios']","['Miscellaneous', 'Party / Minigame']"
62,Super Monkey Ball: Banana Blitz HD,PS4,"Oct 29, 2019",5.5,/game/playstation-4/super-monkey-ball-banana-blitz-hd,E10+,"['Sega', ' Ryu ga Gotoku Studios']","['Miscellaneous', 'Party / Minigame']"
70,Super Monkey Ball: Banana Blitz HD,XONE,"Oct 29, 2019",5.3,/game/xbox-one/super-monkey-ball-banana-blitz-hd,E10+,"['Sega', ' Ryu ga Gotoku Studios']","['Miscellaneous', 'Party / Minigame']"
78,Yakuza 4 Remastered,PS4,"Oct 29, 2019",7.5,/game/playstation-4/yakuza-4-remastered,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Open-World']"
74,Sega Ages - Columns II: The Voyage Through Time,Switch,"Oct 17, 2019",,/game/switch/sega-ages---columns-ii-the-voyage-through-time,E,"['Sega', ' M2']","['Puzzle', 'Matching']"
70,Sega Ages: Ichidant-R,Switch,"Oct 17, 2019",,/game/switch/sega-ages-ichidant-r,E,"['M2', ' CRI']","['Miscellaneous', 'Party / Minigame']"
,League of Wonderland,iOS,"Sep 30, 2019",,/game/ios/league-of-wonderland,,['Sega'],"['Strategy', 'Real-Time', 'Tactics']"
,ChuChu Rocket! Universe,iOS,"Sep 19, 2019",,/game/ios/chuchu-rocket!-universe,,['Sega'],"['Puzzle', 'Action']"
,Sonic Racing,iOS,"Sep 19, 2019",,/game/ios/sonic-racing,,['Hardlight Studio'],"['Racing', 'Arcade', 'Automobile']"
,Total War: WARHAMMER II - The Hunter & The Beast,PC,"Sep 11, 2019",,/game/pc/total-war-warhammer-ii---the-hunter-the-beast,,['Creative Assembly'],"['Strategy', 'Real-Time', 'Tactics']"
,Fist of the North Star: Legends ReVIVE,iOS,"Sep 5, 2019",,/game/ios/fist-of-the-north-star-legends-revive,,['Sega'],"['Role-Playing', 'General']"
,Two Point Hospital: Close Encounters,PC,"Aug 29, 2019",,/game/pc/two-point-hospital-close-encounters,,['Two Point Studios'],"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']"
74,Sega Ages: Space Harrier,Switch,"Aug 22, 2019",8.2,/game/switch/sega-ages-space-harrier,E,['M2'],"['Action', 'Shooter', 'Rail']"
76,Sega Ages: Puyo Puyo,Switch,"Aug 22, 2019",7.8,/game/switch/sega-ages-puyo-puyo,E,['M2'],"['Puzzle', 'Matching']"
83,The Yakuza Remastered Collection,PS4,"Aug 20, 2019",7.8,/game/playstation-4/the-yakuza-remastered-collection,M,['Ryu ga Gotoku Studios'],"['Miscellaneous', 'Compilation']"
67,Total War: Three Kingdoms - Eight Princes,PC,"Aug 8, 2019",3.4,/game/pc/total-war-three-kingdoms---eight-princes,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
65,SolSeraph,Switch,"Jul 10, 2019",,/game/switch/solseraph,E,['ACE Team'],"['Action Adventure', 'General']"
63,SolSeraph,PC,"Jul 10, 2019",6.0,/game/pc/solseraph,E,['ACE Team'],"['Action Adventure', 'General']"
58,SolSeraph,XONE,"Jul 10, 2019",,/game/xbox-one/solseraph,E,['ACE Team'],"['Action Adventure', 'General']"
53,SolSeraph,PS4,"Jul 10, 2019",4.0,/game/playstation-4/solseraph,E,['ACE Team'],"['Action Adventure', 'General']"
,Valkyria Chronicles 4: Complete Edition,PS4,"Jul 10, 2019",,/game/playstation-4/valkyria-chronicles-4-complete-edition,T,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles 4: Complete Edition,XONE,"Jul 10, 2019",,/game/xbox-one/valkyria-chronicles-4-complete-edition,T,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
82,Sega Ages: Virtua Racing,Switch,"Jun 27, 2019",7.9,/game/switch/sega-ages-virtua-racing,E,"['Sega AM2', ' M2']","['Racing', 'Arcade', 'Automobile']"
74,Sega Ages: Wonder Boy in Monster Land,Switch,"Jun 27, 2019",7.4,/game/switch/sega-ages-wonder-boy-in-monster-land,E10+,"['Sega', ' M2']","['Action Adventure', 'General']"
,Total War: Three Kingdoms - Reign of Blood,PC,"Jun 27, 2019",,/game/pc/total-war-three-kingdoms---reign-of-blood,,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
80,Judgment,PS4,"Jun 21, 2019",8.5,/game/playstation-4/judgment,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'General', 'Open-World']"
63,Citizens of Space,PS4,"Jun 18, 2019",6.7,/game/playstation-4/citizens-of-space,T,['Sega'],"['Role-Playing', 'Japanese-Style']"
,Citizens of Space,PC,"Jun 18, 2019",8.5,/game/pc/citizens-of-space,,['Sega'],"['Role-Playing', 'Japanese-Style']"
66,Citizens of Space,XONE,"Jun 18, 2019",,/game/xbox-one/citizens-of-space,T,"['Sega', ' Eden Industries']","['Role-Playing', 'Japanese-Style']"
,Citizens of Space,Switch,"Jun 18, 2019",,/game/switch/citizens-of-space,T,"['Sega', ' Eden Industries']","['Role-Playing', 'Japanese-Style']"
85,Total War: Three Kingdoms,PC,"May 23, 2019",7.6,/game/pc/total-war-three-kingdoms,T,['Creative Assembly'],"['Strategy', 'Real-Time', 'General']"
71,Team Sonic Racing,Switch,"May 21, 2019",7.2,/game/switch/team-sonic-racing,E,['Sumo Digital'],"['Racing', 'Arcade', 'Automobile']"
72,Team Sonic Racing,PS4,"May 21, 2019",7.2,/game/playstation-4/team-sonic-racing,E,['Sumo Digital'],"['Racing', 'Arcade', 'Automobile']"
,Team Sonic Racing,PC,"May 21, 2019",7.2,/game/pc/team-sonic-racing,E,['Sumo Digital'],"['Racing', 'Arcade', 'Automobile']"
73,Team Sonic Racing,XONE,"May 21, 2019",7.5,/game/xbox-one/team-sonic-racing,E,['Sumo Digital'],"['Racing', 'Arcade', 'Automobile']"
75,Rock of Ages 2: Bigger & Boulder,Switch,"May 14, 2019",8.0,/game/switch/rock-of-ages-2-bigger-boulder,,['ACE Team'],"['Action', 'General']"
82,Yakuza Kiwami 2,PC,"May 9, 2019",8.3,/game/pc/yakuza-kiwami-2,M,['Ryu ga Gotoku Studios'],"['Action Adventure', 'Open-World']"
74,Puyo Puyo Champions,Switch,"May 7, 2019",6.3,/game/switch/puyo-puyo-champions,E,['Sega'],"['Puzzle', 'Matching']"
74,Puyo Puyo Champions,PS4,"May 7, 2019",3.6,/game/playstation-4/puyo-puyo-champions,E,['Sega'],"['Puzzle', 'Matching']"
,Puyo Puyo Champions,XONE,"May 7, 2019",,/game/xbox-one/puyo-puyo-champions,E,['Sega'],"['Puzzle', 'Matching']"
,Puyo Puyo Champions,PC,"May 6, 2019",,/game/pc/puyo-puyo-champions,E,['Sega'],"['Puzzle', 'Matching']"
,Love Thyself - A Horatio Story,PC,"Apr 1, 2019",,/game/pc/love-thyself---a-horatio-story,,['Amplitude Studios'],"['Adventure', 'General', 'Visual Novel']"
,Sega Ages: Alex Kidd in Miracle World,Switch,"Mar 28, 2019",,/game/switch/sega-ages-alex-kidd-in-miracle-world,E,"['Sega', ' M2']","['Action', 'Platformer', '2D']"
,Sega Ages: Gain Ground,Switch,"Mar 28, 2019",,/game/switch/sega-ages-gain-ground,E10+,"['Sega', ' M2']","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']"
,Two Point Hospital: Pebberley Island,PC,"Mar 18, 2019",,/game/pc/two-point-hospital-pebberley-island,,['Two Point Studios'],"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']"
80,Yakuza Kiwami,PC,"Feb 19, 2019",7.9,/game/pc/yakuza-kiwami,M,"['Ryu ga Gotoku Studios', ' Lab42']","['Action Adventure', 'Open-World']"
,Revolve8,iOS,"Feb 5, 2019",,/game/ios/revolve8,,['Sega'],"['Strategy', 'Real-Time', 'Tactics']"
84,Sega Ages: OutRun,Switch,"Jan 10, 2019",7.9,/game/switch/sega-ages-outrun,E,"['Sega', ' M2']","['Racing', 'Arcade', 'Automobile']"
80,Catherine Classic,PC,"Jan 10, 2019",7.7,/game/pc/catherine-classic,M,['Atlus'],"['Action Adventure', 'Survival']"
,Football Manager 2019: The Hashtag United Challenge,PC,"Dec 21, 2018",,/game/pc/football-manager-2019-the-hashtag-united-challenge,,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
82,Sega Ages: Phantasy Star,Switch,"Dec 13, 2018",8.1,/game/switch/sega-ages-phantasy-star,E10+,"['Sega', ' M2']","['Role-Playing', 'Japanese-Style']"
80,Sega Genesis Classics,Switch,"Dec 7, 2018",8.2,/game/switch/sega-genesis-classics,T,"['Various', ' D3T Limited']","['Miscellaneous', 'Compilation']"
69,Football Manager 2019 Touch,Switch,"Dec 6, 2018",7.2,/game/switch/football-manager-2019-touch,E,['Sega'],"['Sports', 'Team', 'Soccer', 'Management']"
,Two Point Hospital: Bigfoot,PC,"Dec 5, 2018",,/game/pc/two-point-hospital-bigfoot,,['Two Point Studios'],"['Simulation', 'Strategy', 'Management', 'Virtual', 'Career', 'Business / Tycoon']"
86,Monster Boy and the Cursed Kingdom,Switch,"Dec 4, 2018",8.0,/game/switch/monster-boy-and-the-cursed-kingdom,E10+,['FDG Entertainment'],"['Action', 'Action Adventure', 'General', 'Platformer', 'Metroidvania']"
,Valkyria Chronicles 4: The Two Valkyria,PS4,"Nov 20, 2018",,/game/playstation-4/valkyria-chronicles-4-the-two-valkyria,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles 4: The Two Valkyria,Switch,"Nov 20, 2018",,/game/switch/valkyria-chronicles-4-the-two-valkyria,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles 4: The Two Valkyria,XONE,"Nov 20, 2018",,/game/xbox-one/valkyria-chronicles-4-the-two-valkyria,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles 4: The Two Valkyria,PC,"Nov 20, 2018",,/game/pc/valkyria-chronicles-4-the-two-valkyria,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,SEGA Heroes,iOS,"Nov 15, 2018",6.8,/game/ios/sega-heroes,,['Demiurge Studios'],"['Role-Playing', 'General']"
,Endless Space 2: Harmonic Memories,PC,"Nov 15, 2018",,/game/pc/endless-space-2-harmonic-memories,,['Amplitude Studios'],"['Strategy', 'Turn-Based', '4X']"
83,Total War: WARHAMMER II - Curse of the Vampire Coast,PC,"Nov 8, 2018",7.5,/game/pc/total-war-warhammer-ii---curse-of-the-vampire-coast,,['Creative Assembly'],"['Strategy', 'Real-Time', 'Tactics']"
,Valkyria Chronicles 4: Expert Level Skirmishes,XONE,"Nov 4, 2018",,/game/xbox-one/valkyria-chronicles-4-expert-level-skirmishes,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles 4: Expert Level Skirmishes,PC,"Nov 4, 2018",,/game/pc/valkyria-chronicles-4-expert-level-skirmishes,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles 4: Expert Level Skirmishes,PS4,"Nov 4, 2018",,/game/playstation-4/valkyria-chronicles-4-expert-level-skirmishes,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
,Valkyria Chronicles 4: Expert Level Skirmishes,Switch,"Nov 4, 2018",,/game/switch/valkyria-chronicles-4-expert-level-skirmishes,,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
86,Football Manager 2019,PC,"Nov 2, 2018",7.1,/game/pc/football-manager-2019,E,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
,Football Manager 2019 Mobile,iOS,"Nov 2, 2018",,/game/ios/football-manager-2019-mobile,,['Sega'],"['Sports', 'Team', 'Soccer', 'Management']"
,Football Manager Touch 2019,PC,"Nov 1, 2018",8.3,/game/pc/football-manager-touch-2019,,['Sports Interactive'],"['Sports', 'Team', 'Soccer', 'Management']"
84,Valkyria Chronicles,Switch,"Oct 16, 2018",8.1,/game/switch/valkyria-chronicles,T,['Sega'],"['Strategy', 'Turn-Based', 'Tactics']"
